LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
inside-out,adjective,1850-,4,Having the inner surface turned outwards…,conversion,,,In current use,,,https://doi.org/10.1093/OED/4061962200,http://www.oed.com/dictionary/inside-out_adj
Italianesquery,noun,1850-,0,Work executed in Italian style.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8005229596,http://www.oed.com/dictionary/italianesquery_n
pencillous,adjective,1850,0,Resembling the form of a pencil; pencil-like.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1699246824,http://www.oed.com/dictionary/pencillous_adj
posement,noun,1850,0,Perplexity.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7054534152,http://www.oed.com/dictionary/posement_n
potboydom,noun,1850,0,Pot-boys collectively.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7018244008,http://www.oed.com/dictionary/potboydom_n
tritheocracy,noun,1850-,0,Rule or government by three Gods; a group of…,compound,,,In current use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/3429958423,http://www.oed.com/dictionary/tritheocracy_n
twaddleize,verb,1850-,0,(transitive) to reduce to twaddle.,derivative,,,In current use,,arts/literature,https://doi.org/10.1093/OED/6397230396,http://www.oed.com/dictionary/twaddleize_v
upper-flapped,adjective,1850,0,Apparently (of a saddle): having a pair of flaps…,derivative,,,Not in use,,sport and leisure/horses and riding,https://doi.org/10.1093/OED/1921597252,http://www.oed.com/dictionary/upper-flapped_adj
anthroposophist,noun,1851-,3,An advocate or practitioner of Rudolf Steiner's…,derivative,,,In current use,,education,https://doi.org/10.1093/OED/9296126528,http://www.oed.com/dictionary/anthroposophist_n
antisemitic,adjective,1851-,5,"Characterized by prejudice, hostility, or…",derivative,,,In current use,,,https://doi.org/10.1093/OED/8196547787,http://www.oed.com/dictionary/antisemitic_adj
balloonical,adjective,1851,0,Connected with balloons; aeronautical.,derivative,,,Not in use,,transport/aviation,https://doi.org/10.1093/OED/3766520264,http://www.oed.com/dictionary/balloonical_adj
decipherage,noun,1851,0,The action or result of deciphering.,derivative,,,Not in use,,language/cryptography,https://doi.org/10.1093/OED/3688537666,http://www.oed.com/dictionary/decipherage_n
diplodoxy,noun,1851-,0,(See quot. 1851).,compound,,,In current use,,,https://doi.org/10.1093/OED/1707378939,http://www.oed.com/dictionary/diplodoxy_n
eucnemic,adjective,1851-,0,Well-greaved; hence belonging to ancient Greece.,borrowing,,,In current use,,history/ancient history/classical history/ancient Greek history,https://doi.org/10.1093/OED/2409656486,http://www.oed.com/dictionary/eucnemic_adj
frolickery,noun,1851-,0,Buffoonery.,,,,In current use,,,https://doi.org/10.1093/OED/1006462172,http://www.oed.com/dictionary/frolickery_n
frothery,noun,1851-,0,"Mere froth, empty display, triviality.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1060036451,http://www.oed.com/dictionary/frothery_n
gentlying,noun,1851,0,"An utterance of ‘gently’ (cf. gently, adv. 3b).",derivative,,,Not in use,,,https://doi.org/10.1093/OED/5994033407,http://www.oed.com/dictionary/gentlying_n
isoscelesism,noun,1851-,1,The character of being isosceles.,derivative,,,In current use,,sciences/mathematics/geometry,https://doi.org/10.1093/OED/1142311313,http://www.oed.com/dictionary/isoscelesism_n
ocean-inn,noun,1851,0,"A stopping-place in the ocean, likened to an inn.",compound,,,Not in use,,,https://doi.org/10.1093/OED/8793482238,http://www.oed.com/dictionary/ocean-inn_n
omnitooled,adjective,1851,0,Possessing many tools.,compound,,,Not in use,,,https://doi.org/10.1093/OED/9573919575,http://www.oed.com/dictionary/omnitooled_adj
paratopism,noun,1851,0,"The relating of an event, circumstance, etc., to…",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/8395035340,http://www.oed.com/dictionary/paratopism_n
pettifogulize,verb,1851-,0,intransitive. To quibble.,compound,,,In current use,,,https://doi.org/10.1093/OED/1028503141,http://www.oed.com/dictionary/pettifogulize_v
play-wrightry,noun,1851,0,"= playwrighting, n.",derivative,,,Not in use,,arts/performing arts/theatre,https://doi.org/10.1093/OED/4386766885,http://www.oed.com/dictionary/play-wrightry_n
pyrotect,noun,1851,0,"A maker of fireworks, a pyrotechnist.",compound,,,Not in use,,crafts and trades/fireworks,https://doi.org/10.1093/OED/7260415013,http://www.oed.com/dictionary/pyrotect_n
Raphaelhood,noun,1851,0,The state or condition of being considered like…,proper name,,,Not in use,,,https://doi.org/10.1093/OED/2796206751,http://www.oed.com/dictionary/raphaelhood_n
stayhold,noun,1851-,0,A firm foothold.,compound,,,In current use,,,https://doi.org/10.1093/OED/4244178428,http://www.oed.com/dictionary/stayhold_n
sticky,noun,1851-,3,A small piece of (typically yellow) notepaper…,conversion,,colloquial and slang,In current use,,,https://doi.org/10.1093/OED/7619034254,http://www.oed.com/dictionary/sticky_n
symmorphic,adjective,1851-,2,Having the same or a like form; conformed.,,,,In current use,,,https://doi.org/10.1093/OED/7776469273,http://www.oed.com/dictionary/symmorphic_adj
tavernize,verb,1851-,0,(intransitive) to frequent taverns.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1036629583,http://www.oed.com/dictionary/tavernize_v
temporicide,noun,1851-,0,The ‘killing’ of time.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1373183507,http://www.oed.com/dictionary/temporicide_n
tornadoed,adjective,1851-,2,Affected by tornadoes. (In quot. 1851 figurative.),derivative,,,In current use,,,https://doi.org/10.1093/OED/1183389215,http://www.oed.com/dictionary/tornadoed_adj
chromatocracy,noun,1852-,0,"A ruling class of a particular colour, e.g. of…",compound,,,In current use,,,https://doi.org/10.1093/OED/6195062267,http://www.oed.com/dictionary/chromatocracy_n
dactylodeiktous,adjective,1852-,0,Pointed at with the finger.,compound,,,In current use,,,https://doi.org/10.1093/OED/6879467535,http://www.oed.com/dictionary/dactylodeiktous_adj
donkeydrome,noun,1852-,0,A course for a donkey-race.,derivative,,,In current use,,sport and leisure/sport,https://doi.org/10.1093/OED/1111885767,http://www.oed.com/dictionary/donkeydrome_n
heterology,noun,1852-,3,The condition of being heterologous: opposed to…,borrowing,,,In current use,,sciences/medicine/pathology,https://doi.org/10.1093/OED/1132591244,http://www.oed.com/dictionary/heterology_n
laddery,adjective,1852-,0,Resembling a ladder.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9165820934,http://www.oed.com/dictionary/laddery_adj
metropolitaneously,adverb,1852,0,In metropolitan fashion.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/8899738476,http://www.oed.com/dictionary/metropolitaneously_adv
netherlings,noun,1852,0,"Nether garments (see nether, adj. A.2b).",derivative,,,Not in use,,crafts and trades/costume,https://doi.org/10.1093/OED/1132906159,http://www.oed.com/dictionary/netherlings_n
omnivorant,adjective,1852,0,"All-devouring, omnivorous.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/4614209176,http://www.oed.com/dictionary/omnivorant_adj
orthoprax,adjective,1852-,2,Correct in practice (as distinct from thought or…,compound,,,In current use,,,https://doi.org/10.1093/OED/1094280482,http://www.oed.com/dictionary/orthoprax_adj
osculatrix,noun,1852-,0,Geometry. A curve or surface that osculates…,borrowing,,,In current use,,sciences/mathematics/geometry,https://doi.org/10.1093/OED/6175402456,http://www.oed.com/dictionary/osculatrix_n
park-keeperess,noun,1852,0,A female park-keeper; a park-keeper's wife.,derivative,,,Not in use,,agriculture and horticulture/horticulture,https://doi.org/10.1093/OED/1010732203,http://www.oed.com/dictionary/park-keeperess_n
parsonolatry,noun,1852,0,The worship of parsons.,derivative,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/2166312516,http://www.oed.com/dictionary/parsonolatry_n
pigwidgeon,verb,1852,0,transitive. To make a fool of or to cheat (a…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/8731448322,http://www.oed.com/dictionary/pigwidgeon_v
rat-tattooing,noun,c1852,0,The action of beating a drum repeatedly. Cf…,blend,,,Not in use,,,https://doi.org/10.1093/OED/9362742873,http://www.oed.com/dictionary/rat-tattooing_n
anthropometrical,adjective,1853-,3,Of or relating to the measurement of the human…,compound,,,In current use,,social sciences/cultural anthropology,https://doi.org/10.1093/OED/8150897086,http://www.oed.com/dictionary/anthropometrical_adj
centilingued,adjective,1853,0,Having a hundred tongues.,compound,,,Not in use,,,https://doi.org/10.1093/OED/9964847494,http://www.oed.com/dictionary/centilingued_adj
chickenable,adjective,1853,0,Of an egg: capable of producing a chicken.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1515528992,http://www.oed.com/dictionary/chickenable_adj
ear-ridge,noun,1853,0,A headband worn as a protection against cold.,compound,,,Not in use,,crafts and trades/costume/hats,https://doi.org/10.1093/OED/1029267428,http://www.oed.com/dictionary/ear-ridge_n
gazee,noun,1853-,1,One who is stared at.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4986386731,http://www.oed.com/dictionary/gazee_n
gourmetism,noun,1853-,0,Daintiness in eating.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1739251947,http://www.oed.com/dictionary/gourmetism_n
gynophagite,noun,1853-,0,A woman-eater.,compound,,humorous,In current use,,,https://doi.org/10.1093/OED/1084076110,http://www.oed.com/dictionary/gynophagite_n
ichthyarchy,noun,1853-,0,The domain of fishes; the fish-world in all its orders.,compound,,,In current use,,,https://doi.org/10.1093/OED/4007392699,http://www.oed.com/dictionary/ichthyarchy_n
ichthyophagize,verb,1853-,0,(intransitive) to eat fish.,,,,In current use,,,https://doi.org/10.1093/OED/9696724755,http://www.oed.com/dictionary/ichthyophagize_v
land-berg,noun,1853-,0,(After iceberg) an ‘ice-mountain’ on land.,compound,,,In current use,,,https://doi.org/10.1093/OED/5856374596,http://www.oed.com/dictionary/land-berg_n
overline,verb,1853,0,transitive. To cover with a second layer of material.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9515082390,http://www.oed.com/dictionary/overline_v2
panichthyophagous,adjective,1853,0,That eats fish of all kinds indiscriminately.,compound,,,Not in use,,,https://doi.org/10.1093/OED/4221028351,http://www.oed.com/dictionary/panichthyophagous_adj
podicate,verb,1853,0,intransitive. To slide or move along on one's buttocks.,borrowing,,humorous,Not in use,,,https://doi.org/10.1093/OED/1772883957,http://www.oed.com/dictionary/podicate_v
polyponous,adjective,1853,0,Occupied with many tasks.,,,,Not in use,,,https://doi.org/10.1093/OED/6129556196,http://www.oed.com/dictionary/polyponous_adj
pontitecture,noun,1853,0,The building of bridges.,borrowing,,,Not in use,,manufacturing and industry/building,https://doi.org/10.1093/OED/4535658190,http://www.oed.com/dictionary/pontitecture_n
posture-make,verb,1853,0,intransitive. To make postures. Only in present…,compound,,,Not in use,,,https://doi.org/10.1093/OED/3801577572,http://www.oed.com/dictionary/posture-make_v
pulpitolatry,noun,1853,0,Inordinate reverence for the pulpit or preaching.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5256369113,http://www.oed.com/dictionary/pulpitolatry_n
scoliograptic,adjective,1853-,0,Obliquely marked.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/3824127457,http://www.oed.com/dictionary/scoliograptic_adj
sequestral,adjective,1853-,1,(See quot. 1853.),borrowing,,,In current use,,,https://doi.org/10.1093/OED/8451776561,http://www.oed.com/dictionary/sequestral_adj1
sevensomeness,noun,1853,0,The quality of consisting of seven parts or…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1036881421,http://www.oed.com/dictionary/sevensomeness_n
shake-spear,adjective,1853-,1,That brandishes a spear (tr. Greek δορυσσόος).,compound,,,In current use,,military/weaponry,https://doi.org/10.1093/OED/1322303783,http://www.oed.com/dictionary/shake-spear_adj
threesomeness,noun,1853-,0,"The quality of existing in threes, triplicity.",derivative,,,In current use,,,https://doi.org/10.1093/OED/6416611071,http://www.oed.com/dictionary/threesomeness_n
tunnyhood,noun,1853-,0,The state of a full-grown tunny.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8370566834,http://www.oed.com/dictionary/tunnyhood_n
bullionless,adjective,1854-,0,Without bullion.,derivative,,,In current use,,economics and commerce/finance/banking,https://doi.org/10.1093/OED/1077858559,http://www.oed.com/dictionary/bullionless_adj
clupean,adjective,1854-,0,Pertaining to herrings.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1128257626,http://www.oed.com/dictionary/clupean_adj
covercled,adjective,1854-,0,Having a covercle or lid.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1202641983,http://www.oed.com/dictionary/covercled_adj
cynopic,adjective,1854-,0,"Dog-faced, shameless.",borrowing,,,In current use,,,https://doi.org/10.1093/OED/4030473167,http://www.oed.com/dictionary/cynopic_adj
dietical,adjective,1854,0,"Of or belonging to the Diet (diet, n.² 1b) of the…",derivative,,,Not in use,,politics/parliament,https://doi.org/10.1093/OED/5012668537,http://www.oed.com/dictionary/dietical_adj3
displendour,verb,1854-,0,transitive. To deprive of splendour.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8465351808,http://www.oed.com/dictionary/displendour_v
exeleutherostomize,verb,1854-,0,transitive. To speak out freely.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/7078889688,http://www.oed.com/dictionary/exeleutherostomize_v
fragrance,verb,1854-,4,(transitive) to fill with fragrance.,conversion,,,In current use,,,https://doi.org/10.1093/OED/4084274686,http://www.oed.com/dictionary/fragrance_v
irreligionize,verb,1854-,0,"transitive. To turn to irreligion, make irreligious.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1046020015,http://www.oed.com/dictionary/irreligionize_v
landlady-ship,noun,1854-,0,The position or dignity of a landlady.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1181584852,http://www.oed.com/dictionary/landlady-ship_n
meropic,adjective,1854,0,Gifted with the power of speech.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/7900378135,http://www.oed.com/dictionary/meropic_adj
onomamania,noun,1854,0,An obsession or craze about a name or names.,borrowing,,,Not in use,,sciences/medicine/psychology/psychiatry,https://doi.org/10.1093/OED/1048709473,http://www.oed.com/dictionary/onomamania_n
penning,adjective,1854,0,Apparently: (of the sheep of a fold) entering or…,derivative,,,Not in use,,agriculture and horticulture/agriculture,https://doi.org/10.1093/OED/3533379542,http://www.oed.com/dictionary/penning_adj
pikess,noun,1854,0,"A female pike (pike, n.³).",derivative,,,Not in use,,sciences/life sciences/animals/fish,https://doi.org/10.1093/OED/8718381275,http://www.oed.com/dictionary/pikess_n
prefabulous,adjective,1854-,0,Existing before the time of fables.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2917074121,http://www.oed.com/dictionary/prefabulous_adj
pretextatized,adjective,1854,0,Rendered equivocal or obscene.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1024106461,http://www.oed.com/dictionary/pretextatized_adj
ruiniferous,adjective,1854,0,Rich in ruins.,compound,,,Not in use,,,https://doi.org/10.1093/OED/8607143778,http://www.oed.com/dictionary/ruiniferous_adj
shuttable,adjective,1854-,0,Capable of being closed.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5111752192,http://www.oed.com/dictionary/shuttable_adj
sinistration,noun,1854-,0,The condition or property of being sinistral (in…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/2047121716,http://www.oed.com/dictionary/sinistration_n
teetotalleress,noun,1854-,0,A female teetotaller.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6023865322,http://www.oed.com/dictionary/teetotalleress_n
text,noun,1854,0,"Texture, structure, tissue.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/9924643181,http://www.oed.com/dictionary/text_n2
transaudient,adjective,1854-,1,Permitting the passage of sound; capable of being…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/7000051821,http://www.oed.com/dictionary/transaudient_adj
vespertilionize,verb,1854-,0,transitive. To convert or turn into a bat.,borrowing,,,In current use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/7579437870,http://www.oed.com/dictionary/vespertilionize_v
whisthood,noun,1854-,0,Age or state of ability to play whist.,derivative,,,In current use,,sport and leisure/games/cards/whist,https://doi.org/10.1093/OED/3894969748,http://www.oed.com/dictionary/whisthood_n
boughery,noun,1855-,0,A structure of boughs.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7802789935,http://www.oed.com/dictionary/boughery_n
chest-quake,noun,1855-,0,After earthquake.,compound,,humorous,In current use,,,https://doi.org/10.1093/OED/7607077504,http://www.oed.com/dictionary/chest-quake_n
consphaerate,adjective,1855-,0,Associated with the spheres; ensphered together.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/5164275212,http://www.oed.com/dictionary/consphaerate_adj
continentalize,verb,1855-,2,intransitive. To make a continental tour; to…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1006178121,http://www.oed.com/dictionary/continentalize_v
dullification,noun,1855-,1,(In quot.) something that makes one dull).,derivative,,colloquial and slang,In current use,,,https://doi.org/10.1093/OED/4711975547,http://www.oed.com/dictionary/dullification_n
elephanticide,noun,1855-,0,The killing of an elephant.,compound,,,In current use,,,https://doi.org/10.1093/OED/1024377168,http://www.oed.com/dictionary/elephanticide_n
embracive,adjective,1855-,3,Given to or fond of embracing; embracing…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1032453234,http://www.oed.com/dictionary/embracive_adj
encolure,noun,1855-,2,Used by Browning for: The mane (of a horse).,borrowing,,,In current use,,sport and leisure/horses and riding,https://doi.org/10.1093/OED/1064034298,http://www.oed.com/dictionary/encolure_n
frontate,adjective,1855,0,Of a leaf: having a broad (rather than pointed)…,borrowing,,,Not in use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/5302312718,http://www.oed.com/dictionary/frontate_adj
indefinitism,noun,1855-,0,Indefinite character.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3899861847,http://www.oed.com/dictionary/indefinitism_n
Jobism,noun,1855,0,A vehement lamentation like that of Job.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6934795369,http://www.oed.com/dictionary/jobism_n
knockupedness,noun,1855-,0,The state of being ‘knocked up’ or weak.,compound,,,In current use,,,https://doi.org/10.1093/OED/2991073186,http://www.oed.com/dictionary/knockupedness_n
partykin,noun,1855,0,A small social party.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9718848788,http://www.oed.com/dictionary/partykin_n
pinguiferous,adjective,1855,0,"Fatty, greasy; causing fatness.",borrowing,,humorous,Not in use,,,https://doi.org/10.1093/OED/1179101382,http://www.oed.com/dictionary/pinguiferous_adj
plumeletage,noun,1855,0,"Small, delicate plumage.",derivative,,,Not in use,,sciences/life sciences/animals/birds,https://doi.org/10.1093/OED/1007574859,http://www.oed.com/dictionary/plumeletage_n
prokosmial,adjective,1855,0,That existed before the universe.,,,,Not in use,,,https://doi.org/10.1093/OED/5810120605,http://www.oed.com/dictionary/prokosmial_adj
raccoon,verb,1855,0,"intransitive. To walk about at night, in a manner…",conversion,,,Not in use,,,https://doi.org/10.1093/OED/7611151869,http://www.oed.com/dictionary/raccoon_v
shirt-studded,adjective,1855,0,(Of a person) wearing shirt studs.,derivative,,,Not in use,,crafts and trades/costume,https://doi.org/10.1093/OED/6399232400,http://www.oed.com/dictionary/shirt-studded_adj
sweepdom,noun,1855-,0,Sweeps collectively.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1162216505,http://www.oed.com/dictionary/sweepdom_n
tea-tabular,adjective,1855-,1,Pertaining to the tea-table.,,,humorous,In current use,,,https://doi.org/10.1093/OED/2949314848,http://www.oed.com/dictionary/tea-tabular_adj
tertio-geniture,noun,1855-,0,Right of succession or inheritance belonging to…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/2382229828,http://www.oed.com/dictionary/tertio-geniture_n
turtlish,adjective,1855-,1,Having the character or qualities of a turtle-dove.,derivative,,archaic,In current use,,,https://doi.org/10.1093/OED/9590020540,http://www.oed.com/dictionary/turtlish_adj
suspendee,noun,a1856-,1,One who is suspended.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1147312459,http://www.oed.com/dictionary/suspendee_n
arithmocracy,noun,1856-,1,A form of government in which the power is vested…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/9855922097,http://www.oed.com/dictionary/arithmocracy_n
Birminghamize,verb,1856-,1,transitive. British. To cause to resemble or…,proper name,,historical,In current use,Britain and Ireland/British English,,https://doi.org/10.1093/OED/1142111929,http://www.oed.com/dictionary/birminghamize_v
caudation,noun,1856-,0,The furnishing of a tail; tailed condition.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4166001238,http://www.oed.com/dictionary/caudation_n
dollatry,noun,1856-,0,Worship of dolls.,,,,In current use,,,https://doi.org/10.1093/OED/5148966887,http://www.oed.com/dictionary/dollatry_n
faggoty-minded,adjective,1856,0,Inclined towards harsh punishment for those who…,derivative,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/9966687823,http://www.oed.com/dictionary/faggoty-minded_adj
glossalgy,noun,1856-,0,"= glossalgia, n.",variant,,,In current use,,,https://doi.org/10.1093/OED/1483165331,http://www.oed.com/dictionary/glossalgy_n
illevel,adjective,1856-,0,Not level.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7317696465,http://www.oed.com/dictionary/illevel_adj
inrag,verb,1856-,0,transitive. To embody in the form of rags.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6040245362,http://www.oed.com/dictionary/inrag_v
logy,noun,1856-,3,"= ology, n.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1168566971,http://www.oed.com/dictionary/logy_n
omophagean,adjective,1856,0,Relating to the eating of raw food.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/8196978408,http://www.oed.com/dictionary/omophagean_adj
ox-feller,noun,1856,0,A butcher.,compound,,humorous,Not in use,,consumables/food and cooking,https://doi.org/10.1093/OED/1880737865,http://www.oed.com/dictionary/ox-feller_n
polking,adjective,1856,0,Of a person: that dances the polka.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3203883600,http://www.oed.com/dictionary/polking_adj
psellismology,noun,1856,0,The study or treatment of stammering.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/8523381198,http://www.oed.com/dictionary/psellismology_n
rue-raddy,verb,1856,0,transitive (in passive). To attach by means of a…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/1877006668,http://www.oed.com/dictionary/rue-raddy_v
scorbutized,adjective,1856-,0,Affected with scurvy.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1157842387,http://www.oed.com/dictionary/scorbutized_adj
steeplish,adjective,1856-,0,Somewhat like the form of a steeple.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1049206031,http://www.oed.com/dictionary/steeplish_adj
Tartarus,verb,1856-,2,(transitive) to consign to Tartarus (representing…,conversion,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/2440296943,http://www.oed.com/dictionary/tartarus_v
technologizing,noun,1856-,2,The action of making technical or technological…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1175567326,http://www.oed.com/dictionary/technologizing_n
tetrakism,noun,1856-,1,"A theory or doctrine of four (persons, aspects, etc.).",borrowing,,,In current use,,,https://doi.org/10.1093/OED/5635561990,http://www.oed.com/dictionary/tetrakism_n
tidyism,noun,1856-,0,A principle or practice of extreme tidiness.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7793928571,http://www.oed.com/dictionary/tidyism_n
tigrology,noun,1856-,0,The branch of zoology which treats of tigers.,compound,,,In current use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/6229702572,http://www.oed.com/dictionary/tigrology_n
treasury,verb,1856-,2,In passive to be honoured by the Treasury.,conversion,,,In current use,,,https://doi.org/10.1093/OED/1036523064,http://www.oed.com/dictionary/treasury_v
typefy,verb,1856-,2,"(transitive) to put into type, to print.",derivative,,,In current use,,crafts and trades/printing and typography,https://doi.org/10.1093/OED/1000849620,http://www.oed.com/dictionary/typefy_v
castrometer,noun,1857-,0,A surveyor of (ancient) camps.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/7669104600,http://www.oed.com/dictionary/castrometer_n
cotton-wool,verb,1857-,1,transitive a. To stuff or close (the ears) with…,,,,In current use,,,https://doi.org/10.1093/OED/3789927683,http://www.oed.com/dictionary/cotton-wool_v
divaguely,adverb,1857-,0,In a wandering or aimless manner.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1007882168,http://www.oed.com/dictionary/divaguely_adv
gewgawish,adjective,1857-,1,"Gaudy, showy.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1117972898,http://www.oed.com/dictionary/gewgawish_adj
ifsoever,adverb,1857-,0,If in any circumstances; if ever.,compound,,,In current use,,,https://doi.org/10.1093/OED/1097278741,http://www.oed.com/dictionary/ifsoever_adv
knock-upable,adjective,1857-,0,Likely to be ‘knocked up’ or weak.,compound,,,In current use,,,https://doi.org/10.1093/OED/9225777908,http://www.oed.com/dictionary/knock-upable_adj
mother-in-law,verb,1857-,3,transitive (in passive). humorous. To get married.,conversion,,humorous,In current use,,,https://doi.org/10.1093/OED/2502311731,http://www.oed.com/dictionary/mother-in-law_v
patrogony,noun,1857-,0,Biology. Ontogeny that appears to duplicate…,borrowing,,disused,In current use,,sciences/life sciences,https://doi.org/10.1093/OED/6171250714,http://www.oed.com/dictionary/patrogony_n
princified,adjective,1857,0,"Princelike, elevated.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/5625116544,http://www.oed.com/dictionary/princified_adj
seventh-heaven-arian,noun,1857,0,A person who is always extremely happy.,derivative,,humorous,Not in use,,,https://doi.org/10.1093/OED/1175037514,http://www.oed.com/dictionary/seventh-heaven-arian_n
telectrograph,noun,1857-,0,†a. (An alternative name proposed for) a…,compound,,historical,In current use,,technology/telecommunications/telegraphy,https://doi.org/10.1093/OED/6047400691,http://www.oed.com/dictionary/telectrograph_n
telelectrograph,noun,1857-1911,0,a. (an alternative name proposed for) a…,,,,Not in use,,technology/telecommunications/telegraphy,https://doi.org/10.1093/OED/6993752249,http://www.oed.com/dictionary/telelectrograph_n
telepheme,noun,1857-,0,A message conveyed by telephone. rare.,borrowing,,disused,In current use,,technology/telecommunications/telephony,https://doi.org/10.1093/OED/6284767850,http://www.oed.com/dictionary/telepheme_n
toxophilitic,adjective,1857-,0,Pertaining or relating to archers or archery.,derivative,,,In current use,,sport and leisure/sport/archery,https://doi.org/10.1093/OED/2850968793,http://www.oed.com/dictionary/toxophilitic_adj
whiffle,verb,1857-,1,intransitive. To act as a whiffler.,backformation,,,In current use,,,https://doi.org/10.1093/OED/1132833699,http://www.oed.com/dictionary/whiffle_v2
cardophagus,noun,1858,0,"A thistle-eater, i.e. a donkey.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/7966896256,http://www.oed.com/dictionary/cardophagus_n
cram-boy,noun,1858-,0,A boy who has been intensively prepared or…,compound,,,In current use,,,https://doi.org/10.1093/OED/6770586850,http://www.oed.com/dictionary/cram-boy_n
cram-man,noun,1858-,0,A man who has been intensively prepared or…,compound,,,In current use,,,https://doi.org/10.1093/OED/1014967770,http://www.oed.com/dictionary/cram-man_n
decadescent,adjective,1858-,0,Beginning or tending to decay.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/2058720740,http://www.oed.com/dictionary/decadescent_adj
deuterocol,noun,1858-,0,A second dispatch.,compound,,,In current use,,,https://doi.org/10.1093/OED/1051216039,http://www.oed.com/dictionary/deuterocol_n
flunkeyite,adjective,1858-,0,Characteristic of or resembling a flunkey.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4181620167,http://www.oed.com/dictionary/flunkeyite_adj
indigenist,"noun, adjective",1858-,0,Chiefly in Latin American contexts: a supporter…,derivative,,,In current use,,,https://doi.org/10.1093/OED/5762228150,http://www.oed.com/dictionary/indigenist_n
