LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
canage,noun,1881,0,Used humorously for: a harvest of canes (cf…,derivative,,humorous,Not in use,,,https://doi.org/10.1093/OED/1369998848,http://www.oed.com/dictionary/canage_n2
cerebrology,noun,1881-,1,The science or discussion of brains.,compound,,,In current use,,,https://doi.org/10.1093/OED/1250478633,http://www.oed.com/dictionary/cerebrology_n
Christ-dust,noun,1881,0,Flour.,compound,,colloquial and slang,Not in use,North American English/U.S. English,,https://doi.org/10.1093/OED/1199305399,http://www.oed.com/dictionary/christ-dust_n
clausify,verb,1881-,0,To arrange in clauses.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7426564275,http://www.oed.com/dictionary/clausify_v
cornerable,adjective,1881-,0,That can be monopolized or controlled in a corner.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1578079764,http://www.oed.com/dictionary/cornerable_adj
cosmophil,adjective,1881-,0,Friendly to the world in general; loving all countries.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/2358711911,http://www.oed.com/dictionary/cosmophil_adj
cubship,noun,1881-,0,With possessive adjective. A mock title of…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1158700960,http://www.oed.com/dictionary/cubship_n
cynicocratical,adjective,1881,0,Composed of a ruling body of cynics (see cynic…,compound,,,Not in use,,,https://doi.org/10.1093/OED/6955375704,http://www.oed.com/dictionary/cynicocratical_adj
cyperographer,noun,1881-,0,A writer on sedges.,compound,,,In current use,,,https://doi.org/10.1093/OED/3988035885,http://www.oed.com/dictionary/cyperographer_n
destinee,noun,1881-,3,The person for whom something (as a message…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1105130060,http://www.oed.com/dictionary/destinee_n
dislune,verb,1881-,0,"transitive. To cure of mental illness. Cf. lune, n.²",borrowing,,,In current use,,sciences/medicine/psychology/psychiatry,https://doi.org/10.1093/OED/2173686970,http://www.oed.com/dictionary/dislune_v
hungrify,verb,1881-,0,transitive. To make hungry.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1373741998,http://www.oed.com/dictionary/hungrify_v
maul-text,adjective,1881-,0,That mauls a text.,compound,,,In current use,,,https://doi.org/10.1093/OED/2631270145,http://www.oed.com/dictionary/maul-text_adj
nebulochaotic,adjective,1881,0,Hazily confused.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1676855039,http://www.oed.com/dictionary/nebulochaotic_adj
nephelological,adjective,1881,0,Of or relating to clouds or cloudiness.,compound,,,Not in use,,sciences/physical sciences/earth sciences/geography/weather,https://doi.org/10.1093/OED/9221917539,http://www.oed.com/dictionary/nephelological_adj
parlour cattle-car,noun,1881,0,A railway car for cattle providing more than…,compound,,,Not in use,,"agriculture and horticulture/agriculture, transport/railways",https://doi.org/10.1093/OED/2497844350,http://www.oed.com/dictionary/parlour-cattle-car_n
polystigmatic,adjective,1881,0,Relating to many spots.,,,,Not in use,,,https://doi.org/10.1093/OED/1035111011,http://www.oed.com/dictionary/polystigmatic_adj
poppish,adjective,1881,0,Of the nature of a carbonated drink; fizzy.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1125257228,http://www.oed.com/dictionary/poppish_adj
safed,adjective,1881,0,Provided with a safe for securing money and…,derivative,,,Not in use,,economics and commerce,https://doi.org/10.1093/OED/1176298828,http://www.oed.com/dictionary/safed_adj
scowlful,adjective,1881-,0,Full of or characterized by scowling.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3523501001,http://www.oed.com/dictionary/scowlful_adj
stintily,adverb,1881-,0,In a stinted or miserly manner.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1195503752,http://www.oed.com/dictionary/stintily_adv
swordster,noun,1881-,0,A person given to sword fighting.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7553572245,http://www.oed.com/dictionary/swordster_n
twindle,verb,1881-,1,intransitive. Used by G. M. Hopkins: probably a…,blend,,,In current use,,,https://doi.org/10.1093/OED/1073480359,http://www.oed.com/dictionary/twindle_v2
venisonized,adjective,1881-,0,Cooked so as to resemble venison.,derivative,,,In current use,,consumables/food and cooking,https://doi.org/10.1093/OED/1188738729,http://www.oed.com/dictionary/venisonized_adj
chalcotript,noun,1882-,0,"= chalcotribe, n.",borrowing,,,In current use,,,https://doi.org/10.1093/OED/1201808945,http://www.oed.com/dictionary/chalcotript_n
demartialize,verb,1882-,0,transitive. To deprive of warlike character or…,derivative,,,In current use,,,https://doi.org/10.1093/OED/9766383419,http://www.oed.com/dictionary/demartialize_v
demiurgeous,adjective,1882-,1,Of the nature of a demiurge.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8726803254,http://www.oed.com/dictionary/demiurgeous_adj
disodour,noun,1882-,0,Ill odour; evil repute.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6873766278,http://www.oed.com/dictionary/disodour_n
dolmenic,adjective,1882-,2,"Of or belonging to dolmens, or to the race who…",derivative,,,In current use,,,https://doi.org/10.1093/OED/1122869890,http://www.oed.com/dictionary/dolmenic_adj
geniuskin,noun,1882,0,A little genius or attendant spirit (see genius…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7783700330,http://www.oed.com/dictionary/geniuskin_n
growlsome,adjective,1882-,0,Inclined to growl.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9644911215,http://www.oed.com/dictionary/growlsome_adj
infantolatry,noun,1882-,0,Infant worship; babyolatry.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/3682626120,http://www.oed.com/dictionary/infantolatry_n
jokesman,noun,1882-,0,A professional joker.,compound,,,In current use,,arts,https://doi.org/10.1093/OED/4209767869,http://www.oed.com/dictionary/jokesman_n
plassonity,noun,1882,0,The quality or condition of being a plasson.,derivative,,humorous,Not in use,,sciences/life sciences,https://doi.org/10.1093/OED/6237118010,http://www.oed.com/dictionary/plassonity_n
Pullmanizing,noun,1882,0,The practice of travelling in a Pullman car.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1568195428,http://www.oed.com/dictionary/pullmanizing_n
pyrograph,noun,1882-,1,Originally U.S. A handheld tool with an…,compound,,,In current use,North American English/U.S. English,arts/decorative arts,https://doi.org/10.1093/OED/8544478910,http://www.oed.com/dictionary/pyrograph_n
sack-sailed,adjective,1882-,0,Having sails made of sackcloth.,compound,,,In current use,,,https://doi.org/10.1093/OED/3895012670,http://www.oed.com/dictionary/sack-sailed_adj
stalwartize,verb,1882-,0,transitive. To turn (a political party) into…,derivative,,,In current use,,politics,https://doi.org/10.1093/OED/4988396165,http://www.oed.com/dictionary/stalwartize_v
statisticianly,adverb,1882-,0,In the manner of a statistician.,derivative,,,In current use,,sciences/mathematics/statistics,https://doi.org/10.1093/OED/1077246784,http://www.oed.com/dictionary/statisticianly_adv
teleocracy,noun,1882-,1,(A system of) government directed towards the…,compound,,,In current use,,,https://doi.org/10.1093/OED/2486634141,http://www.oed.com/dictionary/teleocracy_n
thanks-living,noun,1882-,1,"After thanksgiving, action or conduct indicative…",compound,,,In current use,,,https://doi.org/10.1093/OED/2310116516,http://www.oed.com/dictionary/thanks-living_n
tobaccophil,noun,1882-,0,A lover of tobacco.,derivative,,,In current use,,consumables/tobacco,https://doi.org/10.1093/OED/9069385785,http://www.oed.com/dictionary/tobaccophil_n
topsy-turvical,adjective,1882-,1,Of a topsy-turvy character.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6008459802,http://www.oed.com/dictionary/topsy-turvical_adj
ventilabral,adjective,1882,0,Concerning or relating to a (handheld) fan or fans.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/4123933267,http://www.oed.com/dictionary/ventilabral_adj
chumhood,noun,1883-,0,The condition or relation of a chum or chums.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7765080321,http://www.oed.com/dictionary/chumhood_n
diminuate,verb,1883-,0,intransitive. To use a diminutive word or…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/8165018764,http://www.oed.com/dictionary/diminuate_v
effacive,adjective,1883-,1,Disposed or tending to efface. self-effacive…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1124871663,http://www.oed.com/dictionary/effacive_adj
egglet,noun,1883-,1,A small egg.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7331103697,http://www.oed.com/dictionary/egglet_n
finifugal,adjective,1883-,0,Of or pertaining to shunning the end (of anything).,borrowing,,,In current use,,,https://doi.org/10.1093/OED/8882970495,http://www.oed.com/dictionary/finifugal_adj
gallinicide,noun,1883-,0,The killing of hens or poultry.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/3508526563,http://www.oed.com/dictionary/gallinicide_n
gone cooniness,noun,1883,0,The quality or state of being a ‘gone coon’.,derivative,,colloquial and slang,Not in use,North American English/U.S. English,,https://doi.org/10.1093/OED/4157687178,http://www.oed.com/dictionary/gone-cooniness_n
helmlet,noun,1883-,0,A small helm or helmet.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3655205570,http://www.oed.com/dictionary/helmlet_n
Jeames-ism,noun,1883-,0,Flunkeyism.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4885934091,http://www.oed.com/dictionary/jeames-ism_n
nephelosphere,noun,1883,0,A cloudy atmosphere surrounding a planet or other…,compound,,,Not in use,,sciences/physical sciences/astronomy,https://doi.org/10.1093/OED/1021237415,http://www.oed.com/dictionary/nephelosphere_n
past-prime,adjective,1883,0,"= past-meridian, adj.",compound,,,Not in use,,,https://doi.org/10.1093/OED/7270249746,http://www.oed.com/dictionary/past-prime_adj
perantique,adjective,1883,0,Very antique; ancient.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/8210862946,http://www.oed.com/dictionary/perantique_adj
pilgrim-fatherly,adjective,1883-,0,Characteristic of the Pilgrim Fathers.,compound,,,In current use,,,https://doi.org/10.1093/OED/8864228797,http://www.oed.com/dictionary/pilgrim-fatherly_adj
prescript,adjective,1883,0,Before the age of writing.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1096042311,http://www.oed.com/dictionary/prescript_adj2
railroadship,noun,1883,0,The connection between separate places provided…,derivative,,,Not in use,,transport/railways,https://doi.org/10.1093/OED/4141832129,http://www.oed.com/dictionary/railroadship_n
touristing,noun,1883-,2,The practice or habit of touring.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1695458136,http://www.oed.com/dictionary/touristing_n
trouser-stockings,noun,1883-,0,†a. (Apparently) leggings or tights for a swimmer…,compound,,,In current use,North American English/U.S. English,crafts and trades/costume,https://doi.org/10.1093/OED/1043134612,http://www.oed.com/dictionary/trouser-stockings_n
Yankeese,noun,1883-,0,American English.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1161240923,http://www.oed.com/dictionary/yankeese_n
auto-burglar,noun,1884,0,A person who burgles his or her own house.,compound,,,Not in use,,,https://doi.org/10.1093/OED/7376948870,http://www.oed.com/dictionary/auto-burglar_n
bullet,verb,1884-,4,transitive. To shoot with a bullet.,conversion,,,In current use,,,https://doi.org/10.1093/OED/1021403865,http://www.oed.com/dictionary/bullet_v
Congregationism,noun,1884-,0,See quot. 1884.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6495138219,http://www.oed.com/dictionary/congregationism_n
dimensionable,adjective,1884-,1,Capable of being measured; having dimensions.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6539960971,http://www.oed.com/dictionary/dimensionable_adj
episcopature,noun,1884-,0,"= episcopate, n. 4.",derivative,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/1191710005,http://www.oed.com/dictionary/episcopature_n
evacuationist,noun,1884-,1,One who advocates the evacuation of (an occupied…,derivative,,,In current use,,,https://doi.org/10.1093/OED/7159559643,http://www.oed.com/dictionary/evacuationist_n
figuresome,adjective,1884-,0,Originally and chiefly North American. Of a…,derivative,,,In current use,North American English,,https://doi.org/10.1093/OED/5213747663,http://www.oed.com/dictionary/figuresome_adj
hecatarchy,noun,1884-,0,Government by a hundred rulers; = hecatontarchy…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4420452050,http://www.oed.com/dictionary/hecatarchy_n
hyenine,adjective,1884-,0,"= hyenaish, adj.",derivative,,,In current use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/1999930442,http://www.oed.com/dictionary/hyenine_adj
illogician,noun,1884-,1,The reverse of a logician; an illogical reasoner.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1081251938,http://www.oed.com/dictionary/illogician_n
neurally,adverb,1884-,3,"By or as regards nerves, the nervous system, or…",derivative,,,In current use,,"sciences/medicine/anatomy, sciences/medicine/neurology",https://doi.org/10.1093/OED/6301782424,http://www.oed.com/dictionary/neurally_adv
philorchidaceous,adjective,1884,0,Fond of or interested in orchids.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1126226643,http://www.oed.com/dictionary/philorchidaceous_adj
podication,noun,1884,0,The process of being struck on the buttocks; a…,borrowing,,humorous,Not in use,,,https://doi.org/10.1093/OED/2681408164,http://www.oed.com/dictionary/podication_n
polkaic,adjective,1884,0,That has the character of a polka.,derivative,,,Not in use,,arts/performing arts/music,https://doi.org/10.1093/OED/1572080202,http://www.oed.com/dictionary/polkaic_adj
pressure figure,noun,1884-,2,†a. A shape that corresponds to some situation…,,,,In current use,,sciences/physical sciences/earth sciences/minerals,https://doi.org/10.1093/OED/6488764013,http://www.oed.com/dictionary/pressure-figure_n
private,verb,1884,0,transitive. To provide (an army) with privates…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/2745514777,http://www.oed.com/dictionary/private_v3
pro-dialogue,noun,1884,0,An introductory dialogue.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1160618667,http://www.oed.com/dictionary/pro-dialogue_n
pumpkinifier,noun,1884-,0,A person who extravagantly or absurdly glorifies…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1579868787,http://www.oed.com/dictionary/pumpkinifier_n
Senecaster,noun,1884-,0,An imitator of Seneca.,proper name,,,In current use,,,https://doi.org/10.1093/OED/3160330135,http://www.oed.com/dictionary/senecaster_n
swordlet,noun,1884-,0,A small sword.,derivative,,,In current use,,sport and leisure/sport/fencing,https://doi.org/10.1093/OED/9758197864,http://www.oed.com/dictionary/swordlet_n
sylphidine,adjective,1884-,0,Like a sylphid.,derivative,,,In current use,,religion and belief/mythology/classical mythology,https://doi.org/10.1093/OED/2934145469,http://www.oed.com/dictionary/sylphidine_adj
talker-seer,noun,1884,0,A person possessing both visionary qualities and…,compound,,,Not in use,,,https://doi.org/10.1093/OED/6836034648,http://www.oed.com/dictionary/talker-seer_n
thirdling,noun,1884-,0,Something that comes third.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5762171136,http://www.oed.com/dictionary/thirdling_n
three-cornerism,noun,1884-,0,The fact or system of having ‘three-cornered’…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1290166024,http://www.oed.com/dictionary/three-cornerism_n
topsy-turviment,noun,1884-,0,Act of turning or condition of being turned…,derivative,,,In current use,,,https://doi.org/10.1093/OED/9045232834,http://www.oed.com/dictionary/topsy-turviment_n
torpedo-boat,verb,1884-,3,(transitive) to furnish or arm with torpedo boats.,,,,In current use,,,https://doi.org/10.1093/OED/9686238071,http://www.oed.com/dictionary/torpedo-boat_v
tournament,verb,1884-,3,"(intransitive) to ride as in a tournament, to tilt.",conversion,,,In current use,,,https://doi.org/10.1093/OED/9277342891,http://www.oed.com/dictionary/tournament_v
whisty,adjective,1884-,0,Very fond of whist.,derivative,,,In current use,,sport and leisure/games/cards/whist,https://doi.org/10.1093/OED/2856664739,http://www.oed.com/dictionary/whisty_adj
with-worker,noun,1884,0,"A fellow-worker, co-worker.",compound,,,Not in use,,,https://doi.org/10.1093/OED/1112144047,http://www.oed.com/dictionary/with-worker_n
yawl,verb,1884-,1,transitive. To convey in a yawl.,conversion,,,In current use,,transport/nautical,https://doi.org/10.1093/OED/4466018793,http://www.oed.com/dictionary/yawl_v2
air pirate,noun,1885-,2,A person who perpetrates an illegal or violent…,compound,,,In current use,,transport/aviation,https://doi.org/10.1093/OED/6088154221,http://www.oed.com/dictionary/air-pirate_n
Atlanticist,"noun, adjective",1885-,3,A supporter or advocate of close military…,derivative,,,In current use,,"military, politics",https://doi.org/10.1093/OED/4816311908,http://www.oed.com/dictionary/atlanticist_n
buttery-worn,adjective,1885,0,(Of a person's body) worn out as a result of time…,compound,,,Not in use,,,https://doi.org/10.1093/OED/9077606085,http://www.oed.com/dictionary/buttery-worn_adj
cameldom,noun,1885-,0,The region of camels.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8658993788,http://www.oed.com/dictionary/cameldom_n
chameleon,verb,1885-,2,transitive. To cause to change its hue like a…,conversion,,,In current use,,,https://doi.org/10.1093/OED/4623261269,http://www.oed.com/dictionary/chameleon_v
championage,noun,1885-,0,"= championship, n.",derivative,,,In current use,,sport and leisure/sport,https://doi.org/10.1093/OED/5859401359,http://www.oed.com/dictionary/championage_n
cobblerless,adjective,1885-,0,Without a cobbler.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4394365910,http://www.oed.com/dictionary/cobblerless_adj
contrabandage,noun,1885-,0,"System or practice of contraband traffic, smuggling.",derivative,,,In current use,,economics and commerce,https://doi.org/10.1093/OED/1140902139,http://www.oed.com/dictionary/contrabandage_n
cuplet,noun,1885-,2,A little cup.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5728846285,http://www.oed.com/dictionary/cuplet_n
duomachy,noun,1885-,0,A fight of two; single combat.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/7268235430,http://www.oed.com/dictionary/duomachy_n
elvet,noun,1885,0,A tiny elf.,derivative,,,Not in use,,religion and belief/mythology,https://doi.org/10.1093/OED/1123745292,http://www.oed.com/dictionary/elvet_n
hyenesque,adjective,1885-,0,"= hyenaish, adj.",derivative,,,In current use,,,https://doi.org/10.1093/OED/8130948797,http://www.oed.com/dictionary/hyenesque_adj
hyenic,adjective,1885-,1,"= hyenaish, adj.",derivative,,,In current use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/4945413376,http://www.oed.com/dictionary/hyenic_adj
imit,noun,1885-,3,Lowest point.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1053126828,http://www.oed.com/dictionary/imit_n
infimity,noun,1885-,1,The quality of being ‘infimous’; concrete an…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/3171987676,http://www.oed.com/dictionary/infimity_n
iron-worky,adjective,1885,0,Abounding in or characterized by ironwork.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9094496003,http://www.oed.com/dictionary/iron-worky_adj
loaferess,noun,1885-,0,A female loafer.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6164726237,http://www.oed.com/dictionary/loaferess_n
patheticate,verb,1885,0,"transitive. To make pathetic, to give a pathetic…",derivative,,,Not in use,,,https://doi.org/10.1093/OED/4598572949,http://www.oed.com/dictionary/patheticate_v
piglinghood,noun,1885,0,The state or condition of being a pigling.,derivative,,,Not in use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/7855582762,http://www.oed.com/dictionary/piglinghood_n
shieldling,noun,1885-,0,A protected person.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1178254025,http://www.oed.com/dictionary/shieldling_n
superial,adjective,1885,0,Of or belonging to a theatrical extra or ‘super‘…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9467300297,http://www.oed.com/dictionary/superial_adj2
towelry,noun,1885-,0,Articles of the towel kind; towels collectively.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1017024994,http://www.oed.com/dictionary/towelry_n
towster,noun,1885-,0,"= tower, n.²",derivative,,,In current use,,,https://doi.org/10.1093/OED/5804522946,http://www.oed.com/dictionary/towster_n
trimontane,adjective,1885-,0,"Having, or having some relation to, three…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/8346160527,http://www.oed.com/dictionary/trimontane_adj
twi-thought,noun,1885-,0,An indistinct or vague thought.,compound,,,In current use,,,https://doi.org/10.1093/OED/8432793835,http://www.oed.com/dictionary/twi-thought_n
wiseacredom,noun,1885-,1,"The realm of wiseacres, wiseacres collectively.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7988411417,http://www.oed.com/dictionary/wiseacredom_n
yahooish,adjective,1885-,0,Resembling or characteristic of a yahoo.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1152158238,http://www.oed.com/dictionary/yahooish_adj
briar-wooder,noun,1886,0,"A person who smokes a briarwood pipe, esp…",derivative,,,Not in use,,,https://doi.org/10.1093/OED/5885521284,http://www.oed.com/dictionary/briar-wooder_n
camelcade,noun,1886-,1,A train of people on camels; a caravan with camels.,blend,,,In current use,,,https://doi.org/10.1093/OED/9228398948,http://www.oed.com/dictionary/camelcade_n
chasee,noun,1886-,2,One who is chased.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9022150485,http://www.oed.com/dictionary/chasee_n
Dickeny,adjective,1886,0,Influenced by the writings of Charles Dickens.,proper name,,,Not in use,,,https://doi.org/10.1093/OED/7203474063,http://www.oed.com/dictionary/dickeny_adj
fiff,verb,1886-,2,To play on the Pandean pipes. (In quot. 1886…,imitative,,,In current use,,,https://doi.org/10.1093/OED/7755675463,http://www.oed.com/dictionary/fiff_v
helperess,noun,1886-,0,A female helper.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1103963660,http://www.oed.com/dictionary/helperess_n
hoplitics,noun,1886-,0,The drilling of hoplites.,derivative,,,In current use,,military,https://doi.org/10.1093/OED/7477931053,http://www.oed.com/dictionary/hoplitics_n
lambiness,noun,1886-,1,Lamb-like quality.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3477200725,http://www.oed.com/dictionary/lambiness_n
lefty,"adjective, noun",1886-,4,Characterized by or relating to views to the left…,derivative,,colloquial and slang,In current use,,politics,https://doi.org/10.1093/OED/6177363660,http://www.oed.com/dictionary/lefty_adj
messmatism,noun,1886,0,"= commensalism, n.",derivative,,,Not in use,,sciences/life sciences/ecology,https://doi.org/10.1093/OED/7674002304,http://www.oed.com/dictionary/messmatism_n
organomorphic,adjective,1886,0,"(Perhaps) taking the form, or representing as, an…",compound,,,Not in use,,,https://doi.org/10.1093/OED/6312863080,http://www.oed.com/dictionary/organomorphic_adj
phoenixity,noun,1886,0,The quality of being like a phoenix (in quot…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5720592549,http://www.oed.com/dictionary/phoenixity_n
pilgrimism,noun,1886,0,The condition of being a pilgrim; itinerancy.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1125975714,http://www.oed.com/dictionary/pilgrimism_n
pneumatomorphic,adjective,1886,0,Relating to the attribution of a spiritual form…,compound,,,Not in use,,,https://doi.org/10.1093/OED/1013382620,http://www.oed.com/dictionary/pneumatomorphic_adj
spiderine,adjective,1886-,0,Of the nature of a spider.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2286418095,http://www.oed.com/dictionary/spiderine_adj
tomboyade,noun,1886,0,An escapade typical of or appropriate to a tomboy.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7719082025,http://www.oed.com/dictionary/tomboyade_n
trinityhood,noun,1886-,0,The condition or character of being a trinity.,derivative,,,In current use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/9676798563,http://www.oed.com/dictionary/trinityhood_n
wigdom,noun,1886-,1,Judges or lawyers as a body.,derivative,,,In current use,,law,https://doi.org/10.1093/OED/5514984049,http://www.oed.com/dictionary/wigdom_n
dacoitee,noun,1887,0,A person robbed by a dacoit or dacoits.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1582843247,http://www.oed.com/dictionary/dacoitee_n
'dandy-jack,verb,1887-,0,"To play the dandy or jack-a-dandy (jack-a-dandy, n.).",compound,,,In current use,,,https://doi.org/10.1093/OED/1203726074,http://www.oed.com/dictionary/dandy-jack_v
dissembly,noun,1887-,2,The separation of an assembly.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1178454937,http://www.oed.com/dictionary/dissembly_n2
harbingery,noun,1887-,0,The act or function of a harbinger (in harbinger…,derivative,,,In current use,,,https://doi.org/10.1093/OED/3588165536,http://www.oed.com/dictionary/harbingery_n
heterosex,"adjective, noun",1887-,3,"= heterosexual, adj. (in various senses).",compound,,,In current use,,,https://doi.org/10.1093/OED/3091171421,http://www.oed.com/dictionary/heterosex_adj
jubilee,verb,1887-,2,intransitive. To celebrate a jubilee.,conversion,,,In current use,,,https://doi.org/10.1093/OED/3736179240,http://www.oed.com/dictionary/jubilee_v
palaeolatry,noun,1887,0,"Worship of, or excessive reverence for, that…",compound,,,Not in use,,sciences/physical sciences/earth sciences/geology,https://doi.org/10.1093/OED/8096636514,http://www.oed.com/dictionary/palaeolatry_n
parapsychological,adjective,1887-,3,Of or relating to parapsychology (parapsychology…,derivative,,,In current use,,religion and belief/belief systems and practices/parapsychology,https://doi.org/10.1093/OED/1010084981,http://www.oed.com/dictionary/parapsychological_adj
parapsychology,noun,1887-,4,The field of study that deals with paranormal…,derivative,,,In current use,,"religion and belief/belief systems and practices/parapsychology, sciences/medicine/psychology",https://doi.org/10.1093/OED/5575170367,http://www.oed.com/dictionary/parapsychology_n
pilgrimdom,noun,1887,0,The domain of pilgrims or pilgrimages (in quot…,derivative,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/5768178555,http://www.oed.com/dictionary/pilgrimdom_n
sex-abolitionist,noun,1887,0,A person who seeks to abolish sexual differences…,compound,,,Not in use,,,https://doi.org/10.1093/OED/6037546775,http://www.oed.com/dictionary/sex-abolitionist_n
toxophilism,noun,1887-,0,"= toxophily, n.",,,,In current use,,sport and leisure/sport/archery,https://doi.org/10.1093/OED/2723735250,http://www.oed.com/dictionary/toxophilism_n
tri-spear,noun,1887-,0,A trident.,compound,,,In current use,,,https://doi.org/10.1093/OED/6767245133,http://www.oed.com/dictionary/tri-spear_n
wheeldom,noun,1887-,0,"The domain or ‘world’ of wheeled vehicles, esp…",derivative,,,In current use,,sport and leisure/sport/cycling,https://doi.org/10.1093/OED/2397391285,http://www.oed.com/dictionary/wheeldom_n
civicize,verb,1888,0,transitive. To make civic or urban.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4675893027,http://www.oed.com/dictionary/civicize_v
copartitive,adjective,1888-,0,Of or pertaining to co-partnership.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1066998554,http://www.oed.com/dictionary/copartitive_adj
corkedness,noun,1888-,0,"State or quality of being corked (corked, adj. 4).",derivative,,,In current use,,consumables/drink/wine,https://doi.org/10.1093/OED/1577092421,http://www.oed.com/dictionary/corkedness_n
dense,verb,1888-,3,To make dense; ˈdensing n.,conversion,,,In current use,,,https://doi.org/10.1093/OED/5522568166,http://www.oed.com/dictionary/dense_v
flip-up,adjective,1888-,3,Designating something which can be flipped or…,compound,,,In current use,,,https://doi.org/10.1093/OED/4564062422,http://www.oed.com/dictionary/flip-up_adj
ganderism,noun,1888-,0,Conduct of or befitting a gander.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4599184909,http://www.oed.com/dictionary/ganderism_n
incorporationist,noun,1888-,2,One who favours or supports incorporation.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2036873052,http://www.oed.com/dictionary/incorporationist_n
insidedness,noun,1888-,2,The condition of being inside something else.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9436686044,http://www.oed.com/dictionary/insidedness_n
Meredithian,"adjective, noun",1888-,3,"Of, relating to, or characteristic of George…",proper name,,,In current use,,arts/literature,https://doi.org/10.1093/OED/1055838893,http://www.oed.com/dictionary/meredithian_adj
